Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
1,0.9941350692632233,-0.2720917820908871,-0.1020556644940865,0.6450589598755817,-0.24879129840187056,-0.48655866380688073,6.5324496250403765,-0.3398696622922335,1.2811813512378947,-0.5741417194389729,2.302597509742075,2.753250428968395,0.11239670278137286
1,-0.28204524998129843,-0.2743561571504186,0.4314081895521247,-0.6335078551021975,-0.0886052450354198,-0.13415323386706948,0.06990694373293403,-0.6014674696730818,-0.4794442794994867,-0.595725647842655,0.8345372676896965,-0.17547361873637973,-0.3461843153604748
0,-0.28204524998129843,0.13323135356525662,-0.1020556644940865,0.6450589598755817,0.3473448762606754,0.07141660026448707,-0.24154089633007528,0.6193222981042105,0.08361976469814834,-0.595725647842655,-0.6335229743626822,-0.27465781194174693,0.7520986717321507
0,-0.28204524998129843,-0.2539767816146349,0.07480144674572756,-0.3602353514684985,-0.21809058563453992,0.0,-0.26100638633401335,-0.42706893141918295,-0.5004541318949208,-0.595725647842655,-0.6335229743626822,-0.09303151440966789,-0.2714244785890939
0,-0.28204524998129843,-0.2607699067932294,-0.06989982608684758,3.549242525980702,-0.1942466882108276,-0.3580775174746579,-0.2026099163221991,0.2705252215964126,-0.31556743081510036,-0.595725647842655,-0.33991092595220646,0.21657029583879928,1.3491538427528766
1,-0.28204524998129843,1.496385139403237,-0.1252380142458053,-0.6953334552498586,-0.21102070540736284,-0.44984976485481704,-0.06635148629463254,-0.3398696622922335,-0.43322260422953157,-0.595725647842655,-0.33991092595220646,-0.13437940057968029,-0.39936487237924945
0,-0.28204524998129843,-0.20868928042400428,-0.1342115029013254,0.8684576957298217,-0.18595652728690487,3.2063565707707244,-0.24154089633007528,0.1833259524694632,0.36515178679696586,-0.595725647842655,-0.33991092595220646,-0.29076573078711987,0.368277490361684
1,-0.01053196467849074,-0.2562411566741664,-0.08597774529046705,-0.025137247687138445,-0.2647130560641708,-0.4645333244356425,-0.22207540632613718,-0.29627002772875877,-0.4920501909367472,1.2029350524641922,-0.33991092595220646,0.022133763634415767,-0.14348408479893832
0,-0.20201670913829584,-0.26303428185276095,-0.14626994230404003,-0.6953334552498586,-0.2720347402446446,0.0897710497405189,-0.24154089633007528,0.22692558703293791,0.30212222961066343,1.2056330435146525,-0.33991092595220646,-0.29076573078711987,-0.39936487237924945
0,-0.28204524998129843,-0.26982740703135555,-0.11813358369770596,-0.47193471939561854,-0.2151657858693242,-0.2516217105136732,-0.16367893631432295,1.2297171819928565,-0.22732605075427698,-0.595725647842655,-0.33991092595220646,-0.22620722139897168,0.7520986717321507
0,-0.28204524998129843,1.5394082655343362,0.07928115698383603,-0.5836340873227386,-0.23513577631924085,-0.38010285684589606,0.06990694373293403,-0.29627002772875877,-0.13908467069345357,-0.595725647842655,0.24731317086874502,-0.23102691365191788,-0.18613088272899017
0,2.1615743177439706,-0.26982740703135555,-0.1382309827022303,-0.025137247687138445,-0.26223375560094153,-0.5085840031781189,0.08937243373687212,-0.29627002772875877,-0.4920501909367472,1.2029350524641922,-0.33991092595220646,0.009704030982080766,-0.14348408479893832
0,-0.28204524998129843,-0.2720917820908871,-0.14626994230404003,-0.025137247687138445,-0.039580952282035654,0.0,-0.26100638633401335,-0.29627002772875877,-0.4668383680622262,-0.595725647842655,-0.6335229743626822,-0.24814950455054266,-0.14348408479893832
0,-0.2816379800533442,7.521887172816636,-0.14626994230404003,-0.6953334552498586,0.0,0.0,-0.26100638633401335,-0.5142682005461324,-0.5130600433321814,-0.595725647842655,-0.6335229743626822,-0.09785120666261413,-0.3567180744491976
0,-0.28204524998129843,-0.26982740703135555,-0.03774398767960866,-0.8070328231769786,-0.13714529941707948,0.7542021207728713,-0.08581697629857062,0.09612668334251374,-0.04243934967445651,-0.595725647842655,-0.046298877541730725,-0.261974411276099,0.11239670278137286
1,2.9761141736523937,1.0797401284494357,-0.07848141546177947,-0.24853598354137849,-0.2761798207066059,-0.5122548930733253,0.20616537376050062,-0.38346929685570824,-0.496252161415834,1.2029350524641922,-0.33991092595220646,0.08593126898262511,-0.18613088272899017
0,-0.01053196467849074,-0.267563031971824,-0.14225046250313517,-0.8065301760213065,-0.2647711646687777,-0.5342802324445635,-0.22207540632613718,-0.6014674696730818,-0.521463984290355,1.2029350524641922,-0.33991092595220646,-0.062210850792143293,-0.4233110494169736
0,0.8040078912299322,1.3107063845216518,0.2642495784618761,-0.8070328231769786,-0.27705144977570995,-0.5342802324445635,9.374411165615337,-0.12187148947485987,-0.2903556079405794,3.0015957527710393,7.881226429541114,2.4995824156554356,-0.44201167030930133
0,-0.14628860732989457,-0.2743561571504186,-0.08999722509137191,0.08656212023998157,-0.2754631479164537,-0.42782442548357885,0.24509635376837677,0.13972631790598847,2.1677971223252155,1.2029350524641922,4.064269800204929,-0.13196955445320718,0.7947454696622026
0,-0.18640469523338443,-0.2652986569122925,-0.02850119387742793,0.30996085609422164,-0.2567521772330207,0.0,-0.26100638633401335,0.7937208363581093,0.4491911963787024,1.193941748962658,-0.6335229743626822,0.061579139704580975,1.7329750241233435
0,-0.14628860732989457,-0.26303428185276095,-0.12277608286775109,-0.47193471939561854,-0.2684126372241456,-0.4975713334924998,-0.046885996290694454,-0.29627002772875877,-0.2525378736287979,1.2029350524641922,0.24731317086874502,-0.1323500564731766,-0.22877768065904203
0,-0.28204524998129843,-0.2720917820908871,-0.05784138668413299,1.2035557995111819,-0.2467962363103658,-0.25896349030408594,-0.2026099163221991,0.1833259524694632,-0.24833590314971113,-0.595725647842655,-0.33991092595220646,-0.1989379099678285,0.3256306924316322
0,-0.28204524998129843,-0.2720917820908871,-0.14626994230404003,-0.6953334552498586,0.0,0.0,-0.26100638633401335,-0.42706893141918295,-0.5172620138112681,-0.595725647842655,-0.6335229743626822,-0.2347050998449558,-0.39936487237924945
0,-0.01053196467849074,-0.18830990488822053,-0.1020556644940865,-0.5836340873227386,-0.2766253200085924,-0.5269384526541507,-0.22207540632613718,-0.5578678351096071,-0.5130600433321814,1.2029350524641922,-0.33991092595220646,0.08250675080290014,-0.3567180744491976
0,-0.28204524998129843,-0.26982740703135555,-0.14360378626140313,-0.491426259098901,0.0,0.0,3.457765630077262e-17,-0.6014674696730818,-5.971359199587068e-17,-0.595725647842655,0.0,-0.28023850823463203,-0.30897498416650454
0,-0.28204524998129843,-0.267563031971824,-0.13234244479390467,-0.5494540807370398,0.3978606231989709,-0.4645333244356425,-0.2026099163221991,-0.6014674696730818,-0.45003048614587887,-0.595725647842655,-0.6335229743626822,-0.27224796581527383,-0.3566967510502326
1,0.26098132062431695,2.295709535417867,-0.1141141038968011,0.1982614881671016,-0.2660108149003923,-0.4755459941212616,3.2622473043787794,0.05252704877903903,2.9829793952680603,1.2029350524641922,5.825942090667784,-0.29076573078711987,-0.058190488938834585
1,-0.2073112182017006,-0.2720917820908871,-0.11813358369770596,-0.24853598354137849,-0.2634152972279492,0.0,-0.26100638633401335,-0.20907075860180932,-0.4752423090203999,1.2056330435146525,-0.6335229743626822,-0.037097717474160304,-0.22877768065904203
0,-0.2536042333458293,-0.2720917820908871,0.03862612853758378,0.7567583278027017,-0.27660595047372344,0.0,-0.26100638633401335,0.008927414215564302,-0.4626363975831394,-0.595725647842655,-0.6335229743626822,0.047627398972368215,0.15504350071142473
0,-0.2461376180000021,-0.26982740703135555,-0.08195826548956217,1.0918564315840618,0.11799021387710304,0.020024141731597927,1.0626469339337763,0.13972631790598847,0.5458365173976994,-0.595725647842655,0.8345372676896965,-0.1388185908126571,0.2829838945015803
0,-0.28204524998129843,-0.19057427994775206,-0.13019202310042055,-0.24853598354137849,1.314872512501012,0.0,-0.26100638633401335,-0.3398696622922335,-0.5004541318949208,-0.595725647842655,-0.6335229743626822,-0.2812531802878839,-0.22877768065904203
0,-0.28204524998129843,1.034452627258805,0.009780331746390024,0.08656212023998157,-0.24007500771083032,0.25129020512959904,1.2573018339731572,0.9245197400485335,3.352752797427701,-0.595725647842655,3.1834336549735025,-0.037097717474160304,-0.10083728686888645
0,-0.28204524998129843,-0.26303428185276095,-0.11813358369770596,-0.025137247687138445,0.018411435115685458,0.0,3.457765630077262e-17,0.9681193746120083,-5.971359199587068e-17,-0.595725647842655,0.0,-0.29076573078711987,-0.14348408479893832
0,-0.28204524998129843,-0.2268042809002565,-0.1342115029013254,-0.3602353514684985,-0.1899466514699144,0.9854681841708726,-0.22207540632613718,0.2705252215964126,1.5290976095040174,-0.595725647842655,-0.046298877541730725,-0.14021376488587836,-0.2714244785890939
0,-0.28204524998129843,-0.26982740703135555,-0.14225046250313517,-0.5836340873227386,0.0,0.0,3.457765630077262e-17,-0.5142682005461324,-5.971359199587068e-17,-0.595725647842655,0.0,-0.28011167422797556,-0.3567180744491976
0,-0.28204524998129843,-0.2720917820908871,-0.08999722509137191,1.0918564315840618,-0.20244000146040544,-0.2626343801992923,-0.06635148629463254,0.1833259524694632,-0.25673984410788475,-0.595725647842655,-0.33991092595220646,-0.1412284369391302,0.2829838945015803
1,-0.28204524998129843,-0.18378115476915746,-0.14225046250313517,-0.24853598354137849,-0.21183422587185993,0.0,-0.26100638633401335,0.3577244907233621,-0.5004541318949208,-0.595725647842655,-0.6335229743626822,-0.0558691504593193,-0.22877768065904203
0,-0.28204524998129843,-0.26982740703135555,-0.14225046250313517,-0.6953334552498586,-0.23647227422520037,-0.5085840031781189,-0.2026099163221991,-0.5142682005461324,-0.4374245747086184,-0.595725647842655,0.24731317086874502,-0.1476969712786107,-0.39936487237924945
0,-0.28204524998129843,-0.2652986569122925,-0.05784138668413299,-0.8070328231769786,-0.19287145123513014,-0.18554569239995863,-0.24154089633007528,-0.25267039316528406,-0.31556743081510036,-0.595725647842655,-0.33991092595220646,-0.1906936995351573,-0.015543691008782726
0,-0.28204524998129843,-0.2720917820908871,3.0009827418044694,-0.6953334552498586,1.1614657963387036,1.069898651760619,-0.26100638633401335,-0.29627002772875877,-0.4668383680622262,-0.595725647842655,-0.6335229743626822,-0.1796591409560436,0.11239670278137286
0,-0.28204524998129843,-0.20868928042400428,-0.14626994230404003,-0.5836340873227386,-0.24389080608001906,-0.32503950841780055,-0.24154089633007528,-0.16547112403833458,-0.021429497279022373,-0.595725647842655,-0.33991092595220646,-0.037097717474160304,-0.3567180744491976
0,-0.28204524998129843,0.15813947922010343,-0.118955567316991,-0.16437050980829357,-0.2458083900320479,-0.5122548930733253,0.303492823780191,-0.3398696622922335,-0.21051816883792965,-0.595725647842655,2.0089854613315996,-0.20045991804770627,-0.1771963785626443
1,-0.28204524998129843,-0.16566615429290524,-0.1342115029013254,-0.6953334552498586,0.8817890823655256,-0.19288747219037136,-0.26100638633401335,-0.5578678351096071,-0.496252161415834,-0.595725647842655,-0.6335229743626822,-0.2747846459484034,-0.39936487237924945
0,-0.28204524998129843,2.0556857791075247,-0.1079622900615162,-0.6953334552498586,-0.26093599676471996,-0.49390044359729346,2.152714374154309,-0.16547112403833458,-0.29875954889875306,-0.595725647842655,1.421761364510648,-0.29076573078711987,-0.39936487237924945
1,-0.28204524998129843,-0.2743561571504186,-0.13917063122758028,-0.49913351548587226,-0.07551143946399046,-0.2883306094657369,-0.08581697629857062,-0.6014674696730818,-0.22732605075427698,-0.595725647842655,-0.046298877541730725,-0.2604524031962212,-0.30332428344077267
0,-0.28204524998129843,-0.25850553173369795,-0.05417361136580729,-0.6763445627022482,-0.13646736569666526,0.6917969925543631,-0.24154089633007528,-0.5578678351096071,-0.39120289943866327,-0.595725647842655,-0.33991092595220646,-0.26324275134266373,-0.39872517041029865
0,-0.01053196467849074,-0.2720917820908871,-0.1382309827022303,0.6450589598755817,-0.27716766698492384,-0.3874446366363088,-0.1052824663025087,0.008927414215564302,-0.349183194647795,1.2029350524641922,-0.046298877541730725,-0.13729658273277934,0.11239670278137286
0,0.26098132062431695,-0.26303428185276095,-0.04044909758561763,-0.5836340873227386,-0.2516192504927414,-0.4902295537020871,-0.16367893631432295,-0.07827185491138515,-0.4752423090203999,-0.595725647842655,-0.33991092595220646,-0.08770448613009574,-0.3567180744491976
0,-0.28204524998129843,-0.2743561571504186,-0.1452894789483711,-0.4332308884088715,0.0,0.0,3.457765630077262e-17,-0.6014674696730818,-5.971359199587068e-17,-0.595725647842655,0.0,-0.25753522104312215,-0.30061621177221437
0,-0.28204524998129843,-0.08188427709023866,-0.0613986263079338,0.4216602240213416,-0.0506215871573533,-0.06073543596294215,-0.00795501628281829,1.186117547429382,0.0626099123027142,-0.595725647842655,0.24731317086874502,-0.29076573078711987,0.069749904851321
0,-0.14628860732989457,-0.2607699067932294,-0.1261725432995157,-0.47193471939561854,-0.27722577558953077,-0.5232675627589444,-0.24154089633007528,-0.47066856598265766,-0.5088580728530945,1.2029350524641922,-0.33991092595220646,0.3933769011179321,-0.31407127651914574
0,-0.28204524998129843,-0.2720917820908871,-0.14626994230404003,-0.38246352568599534,0.8194772886920222,0.0,3.457765630077262e-17,-0.6014674696730818,-5.971359199587068e-17,-0.595725647842655,0.0,-0.2523350267702065,-0.2389489419653594
1,-0.28204524998129843,-0.26982740703135555,-0.09803618469318164,-0.6953334552498586,-0.2460989330550826,-0.2809888296753242,-0.26100638633401335,-0.5578678351096071,-0.06344920206989066,-0.595725647842655,-0.6335229743626822,-0.08567514202359205,-0.39936487237924945
0,-0.28204524998129843,-0.2743561571504186,-0.09028662763703706,-0.12622517566118208,-0.1824700110104888,-0.46086243454043613,-0.24154089633007528,-0.29627002772875877,-0.4374245747086184,-0.595725647842655,-0.33991092595220646,-0.10888576524172787,-0.17610888521542797
0,-0.28204524998129843,-0.2720917820908871,-0.04007126648433258,-0.8070328231769786,0.2894687060721682,0.0,3.457765630077262e-17,0.6629219326676852,-5.971359199587068e-17,-0.595725647842655,0.0,-0.2624817473027249,-0.31407127651914574
0,-0.28204524998129843,-0.09547052744742783,-0.14626994230404003,-0.4204971604651797,-0.13063713570110277,0.0,-0.26100638633401335,-0.6014674696730818,-0.4542324566249657,-0.595725647842655,-0.6335229743626822,-0.1900595295018749,-0.3079088142182533
0,-0.28204524998129843,-0.2268042809002565,-0.01362710887417947,-0.45087938854135634,-0.24110159305888618,-0.409469976007547,-0.24154089633007528,-0.47066856598265766,-0.39540486991775015,-0.595725647842655,-0.33991092595220646,-0.10825159520844545,-0.3063095592958763
1,-0.28204524998129843,-0.2720917820908871,-0.14225046250313517,0.08656212023998157,-0.2456534337530961,-0.3287103983130069,0.05044145372899596,1.0117190091754829,-0.2861536374614926,-0.595725647842655,0.5409252192792208,-0.29076573078711987,-0.10083728686888645
0,-0.28204524998129843,0.3755194849351302,0.058723527542108106,0.30996085609422164,-0.21985321330761695,-0.3287103983130069,0.28402733377625294,0.5757226635407358,0.9576296243482088,-0.595725647842655,1.128149316100172,-0.29076573078711987,0.4109242882917359
0,-0.28204524998129843,-0.186045529828689,-0.06588034628594272,-0.47193471939561854,-0.24034618119899603,-0.1561785732383077,-0.14421344631038485,0.3577244907233621,-0.3659910765641423,-0.595725647842655,-0.046298877541730725,-0.18485933522895925,-0.31407127651914574
1,0.8040078912299322,-0.26982740703135555,-0.13019202310042055,0.4216602240213416,-0.2772645146592687,-0.5342802324445635,1.0237159539259,0.3577244907233621,1.104698591116248,3.0015957527710393,0.8345372676896965,0.24510794733650718,-0.44201167030930133
1,2.2973309603953744,-0.1928386550072836,-0.09624450157192829,-0.8070328231769786,-0.27722577558953077,-0.5342802324445635,0.1088379237408102,-0.6014674696730818,-0.521463984290355,1.2029350524641922,-0.33991092595220646,0.7816157954934168,-0.44201167030930133
0,-0.28204524998129843,0.0856794773150945,-0.1252380142458053,-0.8070328231769786,0.30023816745932014,0.0,-0.26100638633401335,-0.47066856598265766,-0.25673984410788475,-0.595725647842655,-0.6335229743626822,-0.29076573078711987,1.903562215843551
0,-0.28204524998129843,-0.1928386550072836,-0.06186086648503785,1.873752007073902,-0.23255962818166673,0.43116380999471104,-0.16367893631432295,1.316916451119806,-0.021429497279022373,-0.595725647842655,-0.33991092595220646,-0.0979780406692706,0.5815114800119433
0,-0.28204524998129843,-0.2720917820908871,-0.14626994230404003,-0.7883231790491859,0.3793046087944897,0.0,-0.26100638633401335,-0.6014674696730818,-0.521463984290355,-0.595725647842655,-0.6335229743626822,-0.29076573078711987,-0.40763835117767955
0,-0.28204524998129843,-0.2743561571504186,-0.1196560286636287,-0.34214005386430507,0.0,0.0,-0.26100638633401335,-0.42706893141918295,-0.35758713560596866,-0.595725647842655,-0.6335229743626822,-0.2813800142945404,-0.2559863377384151
1,-0.28204524998129843,-0.06376927661398642,-0.07793878568865731,0.7567583278027017,-0.19521516495427652,-0.3470648477890388,-0.16367893631432295,-0.20907075860180932,-0.20631619835884282,-0.595725647842655,-0.33991092595220646,-0.29076573078711987,0.15504350071142473
0,-0.28204524998129843,-0.2743561571504186,-0.14225046250313517,-0.4383132096495554,-0.19331695053711664,0.0,-0.26100638633401335,-0.6014674696730818,0.2979202591315766,-0.595725647842655,-0.6335229743626822,-0.08275795987049303,-0.3009573861556548
0,-0.28204524998129843,-0.2562411566741664,-0.0875091670946118,-0.42183755288030517,2.31838874452791,0.0,3.457765630077262e-17,-0.6014674696730818,-5.971359199587068e-17,-0.595725647842655,0.0,-0.27897016816806725,-0.2946883068599372
0,-0.28109495348273855,-0.267563031971824,-0.02610357417618817,0.30996085609422164,-0.131334438956386,-0.4902295537020871,0.08937243373687212,-0.47066856598265766,-0.3449812241687082,-0.595725647842655,0.24731317086874502,-0.29076573078711987,0.027103106921269136
0,-0.01053196467849074,-0.2720917820908871,1.493677816465145,2.6556475825637422,-0.2678121816432073,-0.22959637114243503,-0.22207540632613718,0.7065215672311599,-0.38700092895957644,1.2029350524641922,-0.33991092595220646,-0.037097717474160304,0.8800390655223063
1,-0.28204524998129843,0.2102201055893286,-0.14225046250313517,-0.13683661561425847,-0.07678982876534302,0.24027753544397995,-0.24154089633007528,-0.3398696622922335,-0.2735477260242321,-0.595725647842655,-0.33991092595220646,-0.26451109140922857,-0.18613088272899017
0,-0.28204524998129843,-0.26982740703135555,-0.08534266748192407,-0.6953334552498586,0.1000540245884291,0.4385055897851238,-0.18314442631826103,-0.29627002772875877,0.6088660745840019,-0.595725647842655,-0.046298877541730725,-0.29076573078711987,-0.39936487237924945
0,-0.28204524998129843,0.12870260344619355,-0.08597774529046705,0.4216602240213416,-0.2244437930715648,-0.2185837014568159,-0.14421344631038485,1.3605160856832808,0.1214374990099298,-0.595725647842655,-0.046298877541730725,-0.29076573078711987,0.027103106921269136
0,-0.28204524998129843,-0.26982740703135555,-0.14225046250313517,0.7567583278027017,-0.23641416562059342,-0.3764319669506897,-0.12474795630644678,0.1833259524694632,-0.34077925368962136,-0.595725647842655,-0.33991092595220646,-0.037097717474160304,0.19769029864147658
0,-0.14628860732989457,-0.06376927661398642,-0.1382309827022303,-0.5836340873227386,-0.2766253200085924,-0.5269384526541507,-0.24154089633007528,-0.5142682005461324,-0.5130600433321814,1.2029350524641922,-0.33991092595220646,-0.031643855187931655,-0.3567180744491976
0,-0.28204524998129843,-0.26982740703135555,-0.10607514429499137,-0.3602353514684985,-0.15736709382029287,-0.08276077533418034,-0.18314442631826103,-0.38346929685570824,-0.2861536374614926,-0.595725647842655,-0.33991092595220646,-0.2593108971363129,-0.2714244785890939
0,-0.28204524998129843,-0.11811427804274312,-0.14225046250313517,-0.13683661561425847,-0.0724316834198229,-0.21491281156160955,-0.22207540632613718,1.2297171819928565,-0.20631619835884282,-0.595725647842655,-0.33991092595220646,-0.26654043551573225,0.96533266138241
1,-0.14628860732989457,-0.2720917820908871,-0.14626994230404003,-0.6953334552498586,-0.26893561466560806,-0.3874446366363088,-0.24154089633007528,-0.5578678351096071,-0.5088580728530945,1.2029350524641922,-0.33991092595220646,-0.05003478615312125,-0.39936487237924945
0,-0.28204524998129843,-0.26982740703135555,-0.13019202310042055,-0.5836340873227386,0.5183197605491471,6.425727008866708,-0.26100638633401335,-0.5142682005461324,3.5460434394656954,-0.595725647842655,-0.6335229743626822,2.3117412517971885,-0.18613088272899017
0,-0.2512284920994297,-0.1317005283999323,-0.07793878568865731,-0.13683661561425847,-0.2755212565210607,0.0,-0.26100638633401335,-0.3398696622922335,-0.496252161415834,-0.595725647842655,-0.6335229743626822,0.02961697002714804,-0.18613088272899017
1,1.07552117653274,-0.24265490631697723,-0.12215306349861083,-0.13683661561425847,-0.2772645146592687,-0.5306093425493571,0.4592167438116957,0.837320470921584,0.6172700155421755,3.0015957527710393,1.421761364510648,-0.29076573078711987,-0.39936487237924945
0,-0.01053196467849074,-0.14755115381665299,-0.14225046250313517,-0.47193471939561854,-0.2514642942137896,-0.5159257829685316,-0.2026099163221991,-0.47066856598265766,-0.5046561023740077,-0.595725647842655,-0.33991092595220646,-0.037097717474160304,-0.31407127651914574
1,0.39673796327572075,-0.03206802578054501,0.058723527542108106,3.772641261834942,-0.2750757572190742,-0.369090187160277,-0.16367893631432295,1.316916451119806,-0.34077925368962136,1.2029350524641922,-0.33991092595220646,-0.10444657500875106,1.3918006406829286
0,-0.28204524998129843,-0.1792524046500944,-0.07793878568865731,0.6450589598755817,-0.2195433007497133,-0.4645333244356425,-0.22207540632613718,0.008927414215564302,-0.4626363975831394,-0.595725647842655,-0.33991092595220646,-0.29076573078711987,0.11239670278137286
0,-0.28204524998129843,-0.26982740703135555,-0.1342115029013254,-0.47193471939561854,-0.2445493702655643,0.14116350827340804,-0.027420506286756373,1.4041157202467556,-0.29875954889875306,-0.595725647842655,-0.33991092595220646,-0.07248440533131816,-0.31407127651914574
0,-0.28204524998129843,-0.2539767816146349,-0.11813358369770596,1.2035557995111819,0.06365866856961883,0.4017966908330601,-0.24154089633007528,0.7065215672311599,-0.39120289943866327,-0.595725647842655,-0.33991092595220646,-0.27503831396171635,0.3256306924316322
1,-0.14628860732989457,-0.26982740703135555,-0.0837187976423585,-0.79999576299757,-0.2714730237334442,-0.5122548930733253,-0.12474795630644678,-0.6014674696730818,-0.521463984290355,1.2029350524641922,0.5409252192792208,0.1705295514224971,-0.4217544412925267
0,0.26098132062431695,-0.2743561571504186,-0.1261725432995157,-0.6953334552498586,-0.27627666838095083,-0.5306093425493571,-0.18314442631826103,-0.5142682005461324,-0.5130600433321814,1.2029350524641922,-0.33991092595220646,-0.03697088346750384,-0.39936487237924945
0,-0.28204524998129843,-0.267563031971824,2.39002181206693,-0.8070328231769786,0.822343979852631,0.0,-0.26100638633401335,-0.38346929685570824,-0.24833590314971113,-0.595725647842655,-0.6335229743626822,-0.18397149718236389,-0.3567180744491976
0,-0.28204524998129843,-0.267563031971824,0.054704047741203236,-0.025137247687138445,-0.24485928282346797,0.20356863649191628,-0.24154089633007528,-0.3398696622922335,0.028994148470019573,-0.595725647842655,-0.33991092595220646,-0.11142244537485746,-0.10083728686888645
0,-0.2521787885979896,-0.26982740703135555,-0.1141141038968011,-0.5071200202926613,-0.2717441972216099,0.0,-0.26100638633401335,-0.6014674696730818,-0.4542324566249657,-0.595725647842655,-0.6335229743626822,0.020611755554538008,-0.3087830735758193
0,0.1252246779729131,2.046628278869399,-0.1141141038968011,-0.13683661561425847,-0.2751532353585501,-0.5049131132829126,0.28402733377625294,0.22692558703293791,-0.3197694012941872,1.2029350524641922,0.5409252192792208,-0.12283750597394062,-0.10083728686888645
0,-0.28204524998129843,-0.2720917820908871,-0.1020556644940865,-0.24853598354137849,-0.2772645146592687,-0.20390014187599045,0.4592167438116957,-0.16547112403833458,1.1383143549489425,-0.595725647842655,0.8345372676896965,-0.005389215810040355,-0.22877768065904203
0,-0.14628860732989457,-0.15434427899524758,-0.13019202310042055,-0.025137247687138445,-0.26411260048323243,-0.4645333244356425,-0.00795501628281829,1.2297171819928565,0.15925523332171126,1.2029350524641922,1.421761364510648,-0.29076573078711987,-0.14348408479893832
0,1.0226439642200182,-0.2720917820908871,0.21548323977739783,-0.3602353514684985,-0.2715892409426581,0.2733155445008372,0.4202857638038195,-0.42706893141918295,-0.24413393267062428,1.4709354968099124,0.8345372676896965,-0.037097717474160304,-0.2714244785890939
0,0.26098132062431695,0.033598850945869334,-0.08615460240170686,-0.5836340873227386,-0.27724514512439974,-0.5342802324445635,0.08937243373687212,-0.5142682005461324,-0.2735477260242321,1.2029350524641922,1.421761364510648,-0.29076573078711987,-0.44201167030930133
0,-0.28204524998129843,-0.26982740703135555,0.14313260336111028,-0.3602353514684985,0.03503049603326886,0.0,-0.26100638633401335,1.2733168165563313,-0.5130600433321814,-0.595725647842655,-0.6335229743626822,0.010338201015363152,0.96533266138241
0,-0.28204524998129843,-0.17019490441196827,-0.1382309827022303,-0.5836340873227386,0.4854690294113599,0.37610046156661553,-0.16367893631432295,-0.47066856598265766,0.41977740302509464,-0.595725647842655,-0.6335229743626822,-0.2565205489898703,-0.3567180744491976
0,-0.14628860732989457,-0.26982740703135555,-0.13019202310042055,0.08656212023998157,-0.27712892791518584,-0.5049131132829126,-0.24154089633007528,-0.25267039316528406,-0.48784822045766035,1.2029350524641922,-0.33991092595220646,-0.29076573078711987,-0.10083728686888645
0,-0.14628860732989457,-0.26982740703135555,0.046665088139393504,0.1982614881671016,-0.2770708193105789,-0.4975713334924998,-0.24154089633007528,-0.20907075860180932,-0.48364624997857353,1.2029350524641922,-0.33991092595220646,-0.037097717474160304,-0.058190488938834585
0,-0.14628860732989457,-0.23812615619791416,-0.04159062984907462,1.762052639146782,-0.2764897332645096,-0.4535206547500234,0.011510473721119793,0.4885233944137863,0.827368539496517,1.2029350524641922,0.5409252192792208,-0.2510666867036417,0.4962178841518396
0,-0.14628860732989457,-0.11584990298321159,0.052029083933701044,0.48041409155100673,-0.27000093908340184,-0.24795082061846685,-0.027420506286756373,1.4477153548102302,0.15505326284262444,1.2029350524641922,-0.046298877541730725,-0.25385703485008426,0.7806080561483905
0,-0.28204524998129843,0.49553136309030127,-0.11839284014486433,-0.5330901233357168,0.007254583031153942,0.0,-0.26100638633401335,-0.6014674696730818,-0.4542324566249657,-0.595725647842655,-0.6335229743626822,-0.28290202237441814,-0.35492690893613543
0,-0.28204524998129843,-0.24265490631697723,-0.08999722509137191,-0.24853598354137849,-0.07444611504619665,0.0,-0.26100638633401335,-0.38346929685570824,-0.2903556079405794,-0.595725647842655,-0.6335229743626822,-0.2807458442612579,-0.22877768065904203
0,0.8040078912299322,0.7446126196387695,-0.1502894221049449,0.08656212023998157,-0.27652847233424754,-0.4902295537020871,-0.1052824663025087,-0.25267039316528406,-0.48784822045766035,1.2029350524641922,-0.33991092595220646,0.23255138067751577,-0.10083728686888645
0,-0.28204524998129843,-0.2018961552454097,-0.010885823649962344,-0.5477785902181329,-0.10266752735029806,0.4017966908330601,-0.24154089633007528,-0.6014674696730818,-0.5046561023740077,-0.595725647842655,-0.33991092595220646,-0.25436437087671016,-0.3556519045009463
0,0.9397645338813361,-0.26982740703135555,-0.12215306349861083,-0.025137247687138445,-0.2748820618703844,-0.5085840031781189,-0.08581697629857062,-0.38346929685570824,-0.4920501909367472,1.2029350524641922,-0.33991092595220646,0.09404864540863977,-0.14348408479893832
0,-0.28204524998129843,-0.26982740703135555,-0.12215306349861083,-0.8070328231769786,-0.20778599308424345,-0.519596672863738,0.4202857638038195,-0.5142682005461324,-0.4794442794994867,-0.595725647842655,1.7153734129211236,-0.29076573078711987,-0.39936487237924945
0,0.1252246779729131,-0.2720917820908871,-0.04176346748051352,2.097150742928142,-0.27678027628754426,-0.3984573063219279,0.011510473721119793,0.3577244907233621,-0.06765117254897748,-0.595725647842655,0.24731317086874502,-0.29076573078711987,0.6668050758720471
